,094360.KQ_Price,399720.KQ_Price,045970.KQ_Price,042700.KS_Price,432720.KQ_Price,089030.KQ_Price,101490.KQ_Price,200710.KQ_Price,319660.KQ_Price,452430.KQ_Price,405100.KQ_Price,317120.KQ_Price,389020.KQ_Price,054450.KQ_Price,131970.KQ_Price,445090.KQ_Price,394280.KQ_Price,108320.KS_Price,059120.KQ_Price,036540.KQ_Price,093520.KQ_Price,254490.KQ_Price,102120.KQ_Price,067310.KQ_Price,092600.KQ_Price,005930.KS_Price,000660.KS_Price,376190.KQ_Price,098460.KQ_Price,440110.KQ_Price,330860.KQ_Price,061970.KQ_Price,119830.KQ_Price,033640.KQ_Price,429270.KQ_Price,172670.KQ_Price,093640.KQ_Price,000990.KS_Price,123860.KQ_Price,115610.KQ_Price,396270.KQ_Price,058470.KQ_Price,094170.KQ_Price,033170.KQ_Price,303030.KQ_Price,080520.KQ_Price,038880.KQ_Price,097800.KQ_Price,456010.KQ_Price,003160.KS_Price,052860.KQ_Price
376190.KQ_Price,-0.63455439758207,0.6630487417224942,-0.14502178726468684,-0.7818840671403711,0.10472805624830954,-0.5342492899688989,0.6910921927269574,0.6981109363224697,0.35948001864563717,0.6928317998317266,0.376387770819843,0.6571206553190704,0.41530347865237244,0.6911271803856034,0.6883461496431923,0.9221799279931343,0.7596504988395694,0.9289673769183334,0.9250907287975189,0.9145580602265106,0.6513491733851418,0.7445283231860268,0.8835844071457206,0.8017055281247885,0.7246318493934284,0.6621170481141146,-0.7647159986404864,1.0,0.9158495219473278,-0.794655036718109,0.9171577974083129,0.870256933361719,0.8093525807056966,0.5374873443773409,0.37452296575007255,0.48849313076505263,0.720815192244131,0.5654896483199395,0.7379878490076329,0.8237300836492758,-0.518264755850957,0.00717193032872424,0.7604667472145832,0.8718605045169329,0.8011839790306863,0.0024847978387626925,0.861044759267175,0.2280764350764278,0.7175142367593041,0.48709506804168046,0.8435848141588903
098460.KQ_Price,-0.6029988788188877,0.7283400865779057,-0.00175811129246648,-0.7966782810591042,0.18158007765320308,-0.46906803771104016,0.7891474081420903,0.7986541887066737,0.4409200097296878,0.7918888404892337,0.4839927518628917,0.7658850344541132,0.4252402036811215,0.74590950162434,0.7818071947834977,0.9220045690395353,0.7779001408606441,0.9619975371141474,0.9550321002777115,0.9307079675685458,0.7315458836833435,0.8107102243608757,0.9408511861761688,0.7716519117190819,0.7939761153719269,0.7770664137060793,-0.8387342524219272,0.9158495219473278,1.0,-0.7980323738755354,0.9574718031987657,0.9290736129226975,0.8448175448132862,0.6053802267963393,0.30987375502047065,0.549071048930109,0.7438417250409984,0.4739578971424641,0.7255832066924144,0.8954251111497016,-0.5110487321231568,0.009876473917304184,0.8744865499552066,0.9205038013617273,0.7740066575181211,-0.02474590257133392,0.858329202781826,0.35723978335458956,0.7069744448804742,0.42756380321517884,0.8196555238749405
440110.KQ_Price,0.5596582795992012,-0.6403487798632893,0.07884620835362206,0.7768976301608258,0.11501851888446017,0.32078032751618246,-0.6522698903715222,-0.6995483962372677,-0.41316905508008545,-0.6909696365722465,-0.19208545869571345,-0.6396005765544643,-0.3578810007355845,-0.566850513284721,-0.6549644496733006,-0.8370825785913589,-0.43871630286565744,-0.8097888590689685,-0.8299043300880335,-0.7981740411465799,-0.7096123866193599,-0.6443117061025202,-0.7274151294198014,-0.5305285160668095,-0.5659115007333477,-0.7285686757255471,0.7401906860196069,-0.794655036718109,-0.7980323738755354,1.0,-0.802981431892772,-0.7381391323575719,-0.5778613264044861,-0.6859585793623422,-0.22371809343936022,-0.5862266564081715,-0.5037364041868408,-0.5383778183607077,-0.43274693714414125,-0.7284134293355718,0.3683040343672159,-0.05687413303916122,-0.685585320284533,-0.7089328422399944,-0.5650908574881941,-0.15960519068885798,-0.703128766369688,-0.27003148472417554,-0.49481505547001087,-0.5534299075024899,-0.7920964743871959
330860.KQ_Price,-0.5599865262661388,0.7411654402369267,0.05628291544876127,-0.7847435140196491,0.2329068165764944,-0.5079659221260742,0.8130985929659739,0.8052933102024079,0.4255972312549527,0.8511950521720085,0.5706217205320029,0.7934473537049018,0.5390831064606326,0.796379120486117,0.7867673765014591,0.9365174895769574,0.8330036490882474,0.9499878124109915,0.9638318414698799,0.9462322616326557,0.6573350330547827,0.8774812099799338,0.9717417937191667,0.8597788490164602,0.8700165371419608,0.7603201789644867,-0.8692473561808037,0.9171577974083129,0.9574718031987657,-0.802981431892772,1.0,0.960670907501438,0.8672622185105312,0.4989329088581999,0.22147874777397558,0.5383656672952541,0.7981565568511532,0.40028062774981293,0.7977302088027283,0.9292338566689695,-0.6215298124009203,0.052247001677526786,0.913909186891537,0.948404910213968,0.8049836543913381,-0.16444726909488103,0.8752816552368488,0.4531005578703005,0.7839580841508542,0.3706396148674338,0.8192989710190897
061970.KQ_Price,-0.5486429440898513,0.7168059789379367,0.06595634658966137,-0.7958945884842831,0.2977971136149584,-0.5889117925102644,0.8020165557385494,0.7445811703485669,0.3353952533501365,0.8678607284550741,0.5677226464434717,0.778797503223884,0.5445075100829386,0.7895587433216754,0.7238814807079094,0.9081663886778538,0.8427410995887846,0.9336607772627594,0.9465047196535141,0.9013409547785521,0.5696963396529944,0.9249932506060254,0.9795055085774829,0.8980111401038906,0.9163158010649508,0.7090560793328392,-0.9171797745767668,0.870256933361719,0.9290736129226975,-0.7381391323575719,0.960670907501438,1.0,0.9085283579416716,0.4006762678064322,0.1922110852963203,0.5293894724693291,0.8183172467939432,0.27549707599296175,0.804164749107131,0.9620573010819135,-0.6854413959457074,-0.011705846378693143,0.927793764823083,0.9582776138072876,0.7951002650310769,-0.25898858157603943,0.876073844746962,0.47364236890038486,0.8543511923107748,0.24153828191759216,0.794285483920856
119830.KQ_Price,-0.7042148788612685,0.46715747451621187,-0.19991750404022962,-0.8281056777336561,0.1576976825109498,-0.7865762464955082,0.5782698593041085,0.50024298862804,0.05031865828018838,0.6529522558122616,0.3962071314107959,0.5630726688564277,0.30244839182970423,0.5638697693676156,0.4927873193272701,0.8128465928387341,0.8278302691278857,0.8668308410707407,0.817414524098993,0.7431276891887872,0.3659835820478139,0.7944266082201061,0.8984939158863906,0.8901061026218703,0.7899704914803333,0.45127431200754087,-0.8428806665323519,0.8093525807056966,0.8448175448132862,-0.5778613264044861,0.8672622185105312,0.9085283579416716,1.0,0.22919731049008246,0.3118701603864228,0.30632268502805937,0.8347291096281511,0.2870695792616913,0.8576988920685956,0.911902178530875,-0.6440248079708664,-0.28333204681192437,0.8192563386887118,0.9364539041879447,0.8306807296044252,-0.1911329003505814,0.9234763403649948,0.21220393156920722,0.8816448591030265,0.186309362172303,0.7957598832680998
033640.KQ_Price,-0.3357617238109046,0.48173968724672034,-0.10485944221391302,-0.4195814086350212,-0.0834240341037294,0.07240655200638317,0.4396124948108215,0.5774672346772635,0.46058325389152777,0.35865282033504936,0.0784313231427398,0.39525090850647787,0.10682159155422703,0.36476173672116985,0.5210512845624231,0.5544944494968506,0.1899407523469183,0.5353815789836908,0.534900354080517,0.5935376137974532,0.8567767233573708,0.2474260866724911,0.4077843273567112,0.09237654913430039,0.2198816569609106,0.6452018187163339,-0.29817359870476495,0.5374873443773409,0.6053802267963393,-0.6859585793623422,0.4989329088581999,0.4006762678064322,0.22919731049008246,1.0,0.31360877932744197,0.5697220881721088,0.19679752258561947,0.6252095677941424,0.12802196992122847,0.37095727740607265,0.04260621428593839,0.21675223383715173,0.32337399610893097,0.37484280945795057,0.31430787138865696,0.48585254484972223,0.34849488808690116,0.10190608414475129,0.04260698043995316,0.781348617059215,0.5121210479699376
429270.KQ_Price,-0.5482693691918351,-0.07875460214099354,-0.6048331461544114,-0.42434357773151327,-0.21145452423287528,-0.35958700025462836,0.02541344590182744,-0.07360101008883577,-0.19480614339138858,-0.10879088206561587,-0.232692812567798,-0.09259630431624415,-0.36028298240067863,-0.047383954681729304,-0.11155339802949409,0.35639069914583443,0.2075111946170989,0.32960135310254507,0.2080841987509869,0.24078365943598834,0.20602163778307622,-0.017773749132549848,0.18050197543659086,0.2080846525543467,0.0169440721796671,-0.03302264144857726,-0.13504268193786456,0.37452296575007255,0.30987375502047065,-0.22371809343936022,0.22147874777397558,0.1922110852963203,0.3118701603864228,0.31360877932744197,1.0,0.03579880199363962,0.24763746869095618,0.5667795981051732,0.15548605315760042,0.21120603546587777,-0.04257059539025643,-0.35780803491490004,0.10466037155359531,0.27693526439802424,0.3088498831082592,0.36321906374165114,0.42724955242788576,-0.4363762608577842,0.25514174048839927,0.48698520855001437,0.4812007567104861
172670.KQ_Price,-0.22198005168730642,0.5909182729215146,0.18404890951688446,-0.2982629894144791,0.07128160800412357,-0.04065642757293824,0.4683494130863799,0.5894016707758711,0.5397163748740244,0.6342887709577518,0.40587791812486557,0.6329537869751405,0.6017569506449779,0.4957247187294905,0.49852175585453756,0.5370172683257763,0.32859408755647235,0.5061758096318203,0.616119627872198,0.6383457441888268,0.5502362386967494,0.546460500072465,0.5546131517454594,0.3419338562718659,0.5416866212899211,0.5042181402037592,-0.4594734220553425,0.48849313076505263,0.549071048930109,-0.5862266564081715,0.5383656672952541,0.5293894724693291,0.30632268502805937,0.5697220881721088,0.03579880199363962,1.0,0.44611935885993775,-0.005977397513236297,0.2699868917500454,0.5169194787189726,-0.3805216602665381,0.5318939959375698,0.44699274459189947,0.4578126770142771,0.4263413761184137,-0.14511486877683644,0.26810611488159586,0.420464194257396,0.2547743608385866,0.46060387667495745,0.3065978027957572
093640.KQ_Price,-0.6026752129744597,0.44627474133435385,-0.10761661834215258,-0.5976382664744286,0.16363959953003004,-0.6398409152003952,0.507307916696125,0.49647657123947053,0.13564969048216302,0.6741574829713308,0.5358938141783459,0.5715030909305965,0.4087708863941411,0.5204950138101392,0.43630385270462996,0.7252066363031847,0.7361654683504631,0.7676704964133951,0.7700970976871586,0.7165232192490919,0.29274947379891186,0.7830769457888768,0.8529632186988185,0.8057968252207331,0.7711798054904196,0.3789452998099359,-0.7167655300604565,0.720815192244131,0.7438417250409984,-0.5037364041868408,0.7981565568511532,0.8183172467939432,0.8347291096281511,0.19679752258561947,0.24763746869095618,0.44611935885993775,1.0,0.07516451343664855,0.817231613326496,0.8263149359532025,-0.7799624793743781,-0.009532662943328704,0.7641605594903857,0.8637513049870178,0.810797910271509,-0.2685863304241595,0.7628155671701621,0.342140380913994,0.7707154880738548,0.22104320287321316,0.6219599509002581
000990.KS_Price,-0.45929741722572026,0.19388572335525842,-0.4355597646034468,-0.5323426902292806,-0.19536766661337635,-0.16900094317296005,0.247976933911121,0.27362148897562916,0.09822634595156532,0.015404935344321444,-0.21966709524543007,0.06614261206292978,-0.23305002195578922,0.21659582546044664,0.2917040436602368,0.5013451803151908,0.20916918554922725,0.45952099076979086,0.37695964209483956,0.44099544581162287,0.6028516356103922,0.0180818383671881,0.26056435593755417,0.19923847989585816,0.029208732658631373,0.3841453775928585,-0.17951171777524458,0.5654896483199395,0.4739578971424641,-0.5383778183607077,0.40028062774981293,0.27549707599296175,0.2870695792616913,0.6252095677941424,0.5667795981051732,-0.005977397513236297,0.07516451343664855,1.0,0.20079840193151655,0.21864913991212684,0.14737964165135167,-0.2585166846292547,0.17818410653923664,0.3018078046416058,0.2575474834952988,0.6152668963146138,0.4947792629346992,-0.3104301944991782,0.16896356041465105,0.6526544673666353,0.6520644311705414
123860.KQ_Price,-0.492567672122861,0.46429451821850626,-0.043267173708913906,-0.5606609772822179,0.2649772524170836,-0.5979783432535349,0.533970385801991,0.5328517346541449,0.14685198096178753,0.611050673878052,0.5475222855835035,0.5083604869250185,0.46073908723866225,0.6184558888241651,0.5381836648362593,0.6603522052800672,0.8504718868793989,0.7149930648774834,0.7289375343556086,0.7254395845406744,0.3281283616857318,0.7365461837624597,0.834626181986173,0.8893676912755194,0.7822443556732472,0.40974091196423773,-0.6443028788820961,0.7379878490076329,0.7255832066924144,-0.43274693714414125,0.7977302088027283,0.804164749107131,0.8576988920685956,0.12802196992122847,0.15548605315760042,0.2699868917500454,0.817231613326496,0.20079840193151655,1.0,0.7533930665850241,-0.6079549026857659,-0.02529184039968721,0.6836824778292491,0.8022382547282999,0.7744387256602675,-0.3174332677527254,0.7491077452618314,0.30584836347881206,0.7966870821025657,0.15075773270886172,0.6065771071147915
115610.KQ_Price,-0.6269468688259283,0.6310073829994616,-0.021824090480824083,-0.8201964181040419,0.18429177935841604,-0.6628791083140757,0.7259383316090141,0.6555873176487501,0.2405466698150649,0.8251256015768234,0.4868809544773655,0.7400287173364039,0.4502027402420856,0.6686453487869449,0.6253088176423686,0.8831478179231284,0.762042957957587,0.9239391133265535,0.9057827871929633,0.8407618790333982,0.4947993436183968,0.9153404123815703,0.9489785923684176,0.8436130847831641,0.870933452672028,0.6318701307389845,-0.9221396546687878,0.8237300836492758,0.8954251111497016,-0.7284134293355718,0.9292338566689695,0.9620573010819135,0.911902178530875,0.37095727740607265,0.21120603546587777,0.5169194787189726,0.8263149359532025,0.21864913991212684,0.7533930665850241,1.0,-0.72735233404207,-0.09132850247989725,0.9277679432386572,0.9633809020199928,0.8015205083617505,-0.25124398795972147,0.8877191754983228,0.42506875555525364,0.8647366123801583,0.23062955059992934,0.7882935407728681
396270.KQ_Price,0.3748281305491871,-0.4137150728855942,-0.020708275990939468,0.4051522013314677,-0.2460957806586778,0.6255696804042483,-0.47072921375253035,-0.32723662441189094,-0.07341814084930613,-0.6542071312416378,-0.5560936726066182,-0.4782628284228306,-0.4846357018203506,-0.4569283573668398,-0.30203612135289787,-0.5987835983876807,-0.5415698798677159,-0.6028287147330166,-0.6280145571938273,-0.5723158557891705,-0.09410583329269008,-0.7715463296836278,-0.6910778510504134,-0.7063070210238536,-0.7176651048013533,-0.25595168924342887,0.6008990072741422,-0.518264755850957,-0.5110487321231568,0.3683040343672159,-0.6215298124009203,-0.6854413959457074,-0.6440248079708664,0.04260621428593839,-0.04257059539025643,-0.3805216602665381,-0.7799624793743781,0.14737964165135167,-0.6079549026857659,-0.72735233404207,1.0,0.005260408935587758,-0.6940976691276445,-0.7236316463761354,-0.7129899926115677,0.505391462099913,-0.6061710186158792,-0.4304568141559199,-0.7700167253698205,0.01824944430176876,-0.4154323186055539
058470.KQ_Price,0.4167386974244231,0.381230006416737,0.6354545170014141,0.42146291029031,0.23664853459234458,0.6030173384939372,0.23577211154794436,0.4229423541149128,0.714652332323897,0.2847097981726073,0.4866009421090858,0.4069969275258037,0.6131740533592314,0.3540498731733469,0.3984557633933217,-0.025869846294364732,0.011321713822076888,-0.08430418701361682,0.1193322036040075,0.2297696756532984,0.25243422856048797,0.11822024990233315,0.0515554548314846,-0.06290420078529947,0.15597098685679908,0.2837678593857237,0.14629340467943855,0.00717193032872424,0.009876473917304184,-0.05687413303916122,0.052247001677526786,-0.011705846378693143,-0.28333204681192437,0.21675223383715173,-0.35780803491490004,0.5318939959375698,-0.009532662943328704,-0.2585166846292547,-0.02529184039968721,-0.09132850247989725,0.005260408935587758,1.0,-6.0164447718793885e-05,-0.12914129433126614,-0.0802641197162166,-0.2361076450829581,-0.3490391777762454,0.4550271959315834,-0.23617912177111502,0.1439958362847997,-0.2851204615640434
094170.KQ_Price,-0.45884708508853833,0.6947123643555063,0.23182761107150082,-0.7254558312002276,0.30301214829612344,-0.4823173289158114,0.845425222319897,0.7586784908261408,0.39623171625222026,0.8904362011842721,0.6243072714216176,0.8343941265925141,0.511829183900751,0.7611992006727856,0.745074080850322,0.8427869633896176,0.7619364468509638,0.8811935709770078,0.8852770438453927,0.8285828300717124,0.5092236292904555,0.9145599517013611,0.9210434356277069,0.8021180309498662,0.8869541370171784,0.7396106278625251,-0.8993586054281923,0.7604667472145832,0.8744865499552066,-0.685585320284533,0.913909186891537,0.927793764823083,0.8192563386887118,0.32337399610893097,0.10466037155359531,0.44699274459189947,0.7641605594903857,0.17818410653923664,0.6836824778292491,0.9277679432386572,-0.6940976691276445,-6.0164447718793885e-05,1.0,0.9170274843667355,0.7055034932641957,-0.3272693486595432,0.8085189672228044,0.5613975933576237,0.8036636538261012,0.11560651331148977,0.6951034336139055
033170.KQ_Price,-0.6656698230587377,0.6157988784212219,-0.08171508390458025,-0.8245449805398777,0.19181537090228057,-0.6856604450084186,0.7087862731593257,0.6588429872939234,0.23525598645574267,0.797198748117239,0.5013271278887075,0.7031371580310111,0.42378842893821933,0.6625004845310533,0.6337456551696306,0.9064383991444348,0.8180347996941201,0.94926544919336,0.9190585316949601,0.8615874101990356,0.5142531172433449,0.88691592798448,0.96403775138322,0.8696934149815935,0.8548600602536276,0.6223467683373716,-0.892993248661436,0.8718605045169329,0.9205038013617273,-0.7089328422399944,0.948404910213968,0.9582776138072876,0.9364539041879447,0.37484280945795057,0.27693526439802424,0.4578126770142771,0.8637513049870178,0.3018078046416058,0.8022382547282999,0.9633809020199928,-0.7236316463761354,-0.12914129433126614,0.9170274843667355,1.0,0.8569498126378131,-0.18484713190754407,0.9236845680739378,0.39101989340610394,0.8575170818324699,0.2830746221548959,0.8121876076548127
303030.KQ_Price,-0.6591852734358451,0.4744719081677573,-0.233222981257721,-0.646226385341254,0.10156115485839022,-0.6829946335076715,0.5054779601921353,0.47174214203347004,0.16508274793968397,0.6138165654970984,0.41886829491861477,0.5036572779909617,0.3924546462698028,0.49012972132541294,0.4612162245319044,0.7849572757772689,0.7188057125119783,0.7940137106084225,0.7903934830321188,0.7693251662789684,0.3963488807508738,0.734433949906296,0.8327379696173023,0.7813507724309284,0.6988973612976981,0.4041035933908648,-0.6564659567892267,0.8011839790306863,0.7740066575181211,-0.5650908574881941,0.8049836543913381,0.7951002650310769,0.8306807296044252,0.31430787138865696,0.3088498831082592,0.4263413761184137,0.810797910271509,0.2575474834952988,0.7744387256602675,0.8015205083617505,-0.7129899926115677,-0.0802641197162166,0.7055034932641957,0.8569498126378131,1.0,-0.1564653583095684,0.7954572645845096,0.22664761442192669,0.7593668904163857,0.3592457462906218,0.6782071234633262
080520.KQ_Price,-0.322814752709431,-0.29023268320370915,-0.536080378059337,-0.12053641061924814,-0.5222364999747774,0.11427950366556383,-0.3163862847484098,-0.15035735539199713,-0.1561355828052959,-0.4426069604695041,-0.5945834362817333,-0.31068018408908665,-0.583732478643297,-0.3795858036041012,-0.17906123758650436,-0.025558678459428916,-0.35117896231123075,-0.07082413920163427,-0.1265703876233149,-0.1314266307592724,0.2815893209599486,-0.43720624661903057,-0.24724001539931306,-0.40601793735186914,-0.5013122269443919,-0.03612616633018202,0.26174634699524657,0.0024847978387626925,-0.02474590257133392,-0.15960519068885798,-0.16444726909488103,-0.25898858157603943,-0.1911329003505814,0.48585254484972223,0.36321906374165114,-0.14511486877683644,-0.2685863304241595,0.6152668963146138,-0.3174332677527254,-0.25124398795972147,0.505391462099913,-0.2361076450829581,-0.3272693486595432,-0.18484713190754407,-0.1564653583095684,1.0,-0.03903087185021551,-0.5248589850462108,-0.41134371076554865,0.5630954764446037,0.21203813189759346
038880.KQ_Price,-0.764354607584572,0.4686277629835071,-0.2978734934736316,-0.9092123132831469,0.04230251357353078,-0.7758564460400739,0.5912303271625889,0.49422403134561377,0.03556288580214039,0.6102896528138901,0.27985027329143275,0.5437603531214581,0.19147504190625653,0.5306857406878852,0.4741266691649433,0.8788854837891067,0.7523491948579961,0.9092303218594775,0.8324019097675259,0.7717571849811939,0.43522051220278163,0.7352312839164691,0.8618347254439178,0.8364529125424537,0.7092054070348189,0.5024017214310957,-0.8477248443228472,0.861044759267175,0.858329202781826,-0.703128766369688,0.8752816552368488,0.876073844746962,0.9234763403649948,0.34849488808690116,0.42724955242788576,0.26810611488159586,0.7628155671701621,0.4947792629346992,0.7491077452618314,0.8877191754983228,-0.6061710186158792,-0.3490391777762454,0.8085189672228044,0.9236845680739378,0.7954572645845096,-0.03903087185021551,1.0,0.12431359100928346,0.8723776165626493,0.3380328731478378,0.9052940611911127
097800.KQ_Price,0.28834077892190085,0.6294776573137972,0.6889897165679804,-0.03899893838389876,0.6339433326001339,0.113284266454069,0.6288161937247083,0.6696357853605455,0.5343070081245371,0.7510204605590771,0.7488042480324798,0.6399226057942768,0.7641766185244363,0.6856176488709396,0.6490177970860678,0.3173950163611895,0.4273432055091313,0.3292483255869474,0.44341720173026755,0.46567201412325504,0.36079045823014533,0.6385164267886312,0.49808500951054596,0.3757068341779895,0.6423443818601929,0.6274570139229975,-0.43020444457958124,0.2280764350764278,0.35723978335458956,-0.27003148472417554,0.4531005578703005,0.47364236890038486,0.21220393156920722,0.10190608414475129,-0.4363762608577842,0.420464194257396,0.342140380913994,-0.3104301944991782,0.30584836347881206,0.42506875555525364,-0.4304568141559199,0.4550271959315834,0.5613975933576237,0.39101989340610394,0.22664761442192669,-0.5248589850462108,0.12431359100928346,1.0,0.25744384524368374,-0.15001992917045118,0.03574815274619383
456010.KQ_Price,-0.5688405397015275,0.43914131372037735,-0.1014304446355119,-0.7345472996636082,0.23113096280236023,-0.7778554646286521,0.5811389521885423,0.40259712307452616,0.0013719366423658784,0.6474186046562591,0.43191561147244006,0.5372815217969336,0.35043793077984975,0.5671707016451469,0.3999455999061126,0.7523976401591017,0.768760122557135,0.7778442824535525,0.7401247611909816,0.6909057344572324,0.20667844822681158,0.7971689199067875,0.823291338876547,0.9057266280554761,0.8088493786349266,0.3792471631797967,-0.8049881490233245,0.7175142367593041,0.7069744448804742,-0.49481505547001087,0.7839580841508542,0.8543511923107748,0.8816448591030265,0.04260698043995316,0.25514174048839927,0.2547743608385866,0.7707154880738548,0.16896356041465105,0.7966870821025657,0.8647366123801583,-0.7700167253698205,-0.23617912177111502,0.8036636538261012,0.8575170818324699,0.7593668904163857,-0.41134371076554865,0.8723776165626493,0.25744384524368374,1.0,0.03496890303176826,0.7114571226910665
003160.KS_Price,-0.5005101022941449,0.1519957939602341,-0.40493901643175645,-0.35185179984069553,-0.3265732835718495,-0.04269942990428033,0.11809417364725158,0.2890586794085518,0.2095116964886816,0.10053467381602789,-0.09721713130557766,0.1465552875921969,-0.043420814988358626,0.10462932615247561,0.212281997604421,0.4383461720317798,0.10171065512757535,0.39460666222924357,0.38839092513586854,0.4684073406639324,0.6349435776791476,0.07935048786358351,0.2803398004720594,0.10112546476974664,0.06133391601755678,0.302197213747757,-0.12210954485998508,0.48709506804168046,0.42756380321517884,-0.5534299075024899,0.3706396148674338,0.24153828191759216,0.186309362172303,0.781348617059215,0.48698520855001437,0.46060387667495745,0.22104320287321316,0.6526544673666353,0.15075773270886172,0.23062955059992934,0.01824944430176876,0.1439958362847997,0.11560651331148977,0.2830746221548959,0.3592457462906218,0.5630954764446037,0.3380328731478378,-0.15001992917045118,0.03496890303176826,1.0,0.4732502406690256
052860.KQ_Price,-0.777614236707263,0.4362563111645638,-0.3615273982138453,-0.917442459849787,-0.08516713419264135,-0.6389304522609688,0.5446688444700573,0.4905157688326856,0.08094982539177095,0.5207006276350161,0.10888117092995135,0.49042697195823337,0.11356736212572577,0.483628591681404,0.46864160396671783,0.8823136472785353,0.6171256500846962,0.8436710916305035,0.7960595768021145,0.7470061453848033,0.5505840093034915,0.6101756195696167,0.7664325830478836,0.702588275460855,0.5777572317618351,0.5318444995666874,-0.7554768885145118,0.8435848141588903,0.8196555238749405,-0.7920964743871959,0.8192989710190897,0.794285483920856,0.7957598832680998,0.5121210479699376,0.4812007567104861,0.3065978027957572,0.6219599509002581,0.6520644311705414,0.6065771071147915,0.7882935407728681,-0.4154323186055539,-0.2851204615640434,0.6951034336139055,0.8121876076548127,0.6782071234633262,0.21203813189759346,0.9052940611911127,0.03574815274619383,0.7114571226910665,0.4732502406690256,1.0
